1116;Mark of Zorro, The (1940);"The Mark of Zorro is a 1940 American black-and-white swashbuckling adventure film from 20th Century Fox, produced by Darryl F. Zanuck, directed by Rouben Mamoulian, that stars Tyrone Power, Linda Darnell, and Basil Rathbone.
The Mark of Zorro was nominated for an Academy Award for Best original score. It was named to the National Film Registry in 2009 by the Library of Congress for being ""culturally, historically or aesthetically significant"", and to be preserved for all time.
The film is based on The Curse of Capistrano written by Johnston McCulley, originally published in 1919 in five serialized installments in All-Story Weekly., which introduced the masked hero Zorro; the story is set in Southern California during the early 19th century. After the enormous success of the silent 1920 film adaptation, The Mark of Zorro, the story was republished under that name by Grosset & Dunlap."
1117;Surviving Picasso (1996);Surviving Picasso is a 1996 Merchant Ivory film starring Anthony Hopkins as the famous painter Pablo Picasso. It was directed by James Ivory and produced by Ismail Merchant and David L. Wolper. Ruth Prawer Jhabvala's screenplay was loosely based on the biography Picasso: Creator and Destroyer by Arianna Stassinopoulos Huffington.
1118;Up in Smoke (1978);"Up in Smoke is a 1978 American stoner comedy film directed by Lou Adler and Cheech & Chong's first feature-length film. It stars Cheech Marin, Tommy Chong, Edie Adams, Strother Martin, Stacy Keach, and Tom Skerritt.
Cheech & Chong had been a counterculture comedy team for about ten years before they started reworking some of their material for their first film. Much of the film was shot in Los Angeles, California, including scenes set in Tijuana, while scenes set on the Mexican border were actually filmed at the border in Yuma, Arizona.
While negatively received upon its release, Up in Smoke is viewed more positively today, and is credited with establishing the stoner comedy genre."
1119;Some Kind of Wonderful (1987);Some Kind of Wonderful is a 1987 American romance film starring Eric Stoltz, Mary Stuart Masterson, and Lea Thompson. It is one of several successful teen dramas written by John Hughes in the 1980s, although it was directed by Howard Deutch rather than Hughes.
1120;I'm Not Rappaport (1996);I'm Not Rappaport is a play by Herb Gardner, which originally ran on Broadway in 1985.
1121;Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964);"The Umbrellas of Cherbourg (French: Les Parapluies de Cherbourg) is a 1964 French/German romantic musical film directed by Jacques Demy, starring Catherine Deneuve and Nino Castelnuovo. The music was written by Michel Legrand. The film dialogue is all sung as recitative, including casual conversation (similar in style to an opera). It was styled full of color.
Umbrellas is the middle film in an informal ""romantic trilogy"" of Demy films that share some of the same actors, characters and overall look; it comes after Lola (1961) and before The Young Girls of Rochefort (1967). The film was very successful in France with a total of 1,275,00- admissions. It was also shown internationally, introducing Deneuve to a larger audience, and was nominated for several Academy Awards, including for Best Foreign Film, Best Song, Best Soundtrack, and Best Original Screenplay."
1122;They Made Me a Criminal (1939);They Made Me a Criminal is a 1939 American Warner Bros. drama crime film directed by Busby Berkeley and starring John Garfield, Claude Rains, and The Dead End Kids. It is a remake of the 1933 film The Life of Jimmy Dolan. The film was later featured in an episode of Cinema Insomnia. Portions of the film were shot in the Coachella Valley, California.
1123;Last Time I Saw Paris, The (1954);"For the 1942 book, see Elliot Paul.
The Last Time I Saw Paris is a 1954 romantic drama made by Metro-Goldwyn-Mayer. It is loosely based on F. Scott Fitzgerald's short story ""Babylon Revisited."" It was directed by Richard Brooks, produced by Jack Cummings and filmed on locations in Paris and the MGM backlot. The screenplay was by Julius J. Epstein, Philip G. Epstein and Richard Brooks.
The film starred Elizabeth Taylor and Van Johnson in his last role for MGM, with Walter Pidgeon, Donna Reed, Eva Gabor, Kurt Kasznar, George Dolenz, Sandy Descher, Odette, and (a then-unknown) Roger Moore in his Hollywood debut. The film's title song, by composer Jerome Kern and lyricist Oscar Hammerstein II, was already a classic when the movie was made and inspired the movie's title. Though the song had already won an Oscar after its film debut in 1941's Lady Be Good, it is featured much more prominently in The Last Time I Saw Paris. It can be heard in many scenes, either being sung by Odette or being played as an instrumental.
The film was released in 1954; however, there was an error with the Roman numerals in the copyright notice showing ""MCMXLIV"" (1944), meaning the term of copyright started 10 years before the film was released. Thus, the normal 28-year copyright term ended just 18 years after the film was released, and MGM neglected to renew it presumably because they believed there was still 10 years left in the term. The film entered the public domain in the United States in 1972."
1124;Farewell to Arms, A (1932);"A Farewell to Arms is a 1932 American pre-Code romance drama film directed by Frank Borzage and starring Helen Hayes, Gary Cooper, and Adolphe Menjou. Based on the 1929 semi-autobiographical novel A Farewell to Arms by Ernest Hemingway, with a screenplay by Oliver H.P. Garrett and Benjamin Glazer, the film is about a romantic love affair between an American ambulance driver and an English nurse in Italy during World War I. The film received Academy Awards for Best Cinematography and Best Sound, and was nominated for Best Picture and Best Art Direction.
In 1960, the film entered the public domain (in the USA) due to the failure of the last claimant, United Artists, to renew its copyright registration in the 28th year after publication.
The original Broadway play starred Glenn Anders and Elissa Landi."
1125;Innocents, The (1961);"The Innocents is a 1961 British supernatural gothic horror film directed and produced in CinemaScope by Jack Clayton, and starring Deborah Kerr, Michael Redgrave and Megs Jenkins. Based on the novella The Turn of the Screw by Henry James, the plot follows a governess who watches over two children and comes to fear that the house is haunted by ghosts and that the two children are being possessed. The title of the film was taken from William Archibald's stage adaptation of James' novella. Falling within the subgenre of psychological horror, the film achieves its effects through lighting, music and direction rather than conventional shocks. Its atmosphere was created by cinematographer Freddie Francis, who employed deep focus in many scenes, as well as bold, minimal lighting. It was partly shot on location at the Gothic mansion of Sheffield Park in Sussex.
The Innocents pioneered the use of synthesised electronic sound, generated by Daphne Oram."
1126;Old Man and the Sea, The (1958);"The Old Man and the Sea is a 1958 American adventure drama film directed by John Sturges with uncredited direction from Henry King and Fred Zinnemann. The screenplay (the ""most literal, word-for-word rendition of a written story ever filmed"") was adapted by Peter Viertel from the novella of the same name by Ernest Hemingway.
Dimitri Tiomkin won the Academy Award for Best Original Score for his work on the film, which was also nominated for best color cinematography. The same year, Tracy was nominated for the Academy Award for Best Actor."
